web-scraper-order,web-scraper-start-url,price,title,availability,pagination,pagination-href,image,link,link-href
"1612613836-3467","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","7.299,90lei","Laptop Gaming ASUS ROG Zephyrus S GX502GV-AZ072, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 32GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","","Laptop Gaming ASUS ROG Zephyrus S GX502GV-AZ072, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 32GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-asus-rog-zephyrus-s-gx502gv-az072-intel-core-i7-9750h-pana-la-4-5ghz-15-6-full-hd-32gb-ssd-512gb-nvidia-geforce-rtx-2060-6gb-free-dos-negru/cpd/LAPGX502GVAZ072/"
"1612613746-3178","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","14.499,90lei","Laptop LENOVO ThinkPad X1 Fold Gen 1, Intel Core i5-L16G7 pana la 3.0GHz, 13.3"" QXGA, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Pro, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","","Laptop LENOVO ThinkPad X1 Fold Gen 1, Intel Core i5-L16G7 pana la 3.0GHz, 13.3"" QXGA, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Pro, negru","https://mediagalaxy.ro/laptop-lenovo-thinkpad-x1-fold-gen-1-intel-core-i5-l16g7-pana-la-3-0ghz-13-3-qxga-8gb-ssd-256gb-intel-uhd-graphics-windows-10-pro-negru/cpd/LAP20RL000FRI/"
"1612613836-3462","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","7.649,90lei","Laptop Gaming MSI GS65 Stealth 9SF-1287XRO, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 Max-Q Design 8GB, Free Dos, Negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","","Laptop Gaming MSI GS65 Stealth 9SF-1287XRO, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 Max-Q Design 8GB, Free Dos, Negru","https://mediagalaxy.ro/laptop-gaming-msi-gs65-stealth-9sf-1287xro-intel-core-i7-9750h-pana-la-4-5ghz-15-6-full-hd-16gb-ssd-512gb-nvidia-geforce-rtx-2070-max-q-design-8gb-free-dos-negru/cpd/LAPGS659SF/"
"1612613761-3233","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","8.299,90lei","Laptop Gaming ASUS TUF Dash F15 FX516PR-AZ019, Intel Core i7-11370H pana la 4.8GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 3070 8GB, Free DOS, gri","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","","Laptop Gaming ASUS TUF Dash F15 FX516PR-AZ019, Intel Core i7-11370H pana la 4.8GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 3070 8GB, Free DOS, gri","https://mediagalaxy.ro/laptop-gaming-asus-tuf-dash-f15-fx516pr-az019-intel-core-i7-11370h-pana-la-4-8ghz-15-6-full-hd-16gb-ssd-1tb-nvidia-geforce-rtx-3070-8gb-free-dos-gri/cpd/LAPFX516PRAZ019/"
"1612613746-3183","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","12.999,90lei","Laptop Gaming ASUS ROG Zephyrus Duo 15 GX550LWS-HF066T, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 32GB, SSD 1TB, NVIDIA GeForce RTX 2070 Super 8GB, Windows 10 Home, gri inchis","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","","Laptop Gaming ASUS ROG Zephyrus Duo 15 GX550LWS-HF066T, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 32GB, SSD 1TB, NVIDIA GeForce RTX 2070 Super 8GB, Windows 10 Home, gri inchis","https://mediagalaxy.ro/laptop-gaming-asus-rog-zephyrus-duo-15-gx550lws-hf066t-intel-core-i7-10875h-pana-la-5-1ghz-15-6-full-hd-32gb-ssd-1tb-nvidia-geforce-rtx-2070-super-8gb-windows-10-home-gri-inchis/cpd/LAPGX550LHF066T/"
"1612613895-3683","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.999,90lei","Laptop Gaming HP Pavilion 15-ec1012nq, AMD Ryzen 5 4600H pana la 4.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","","Laptop Gaming HP Pavilion 15-ec1012nq, AMD Ryzen 5 4600H pana la 4.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-hp-pavilion-15-ec1012nq-amd-ryzen-5-4600h-pana-la-4-0ghz-15-6-full-hd-16gb-ssd-512gb-nvidia-geforce-gtx-1650-4gb-free-dos-negru/cpd/LAP1K9K3EA/"
"1612613731-3152","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","7.899,90lei","Laptop Gaming ASUS ROG Strix G15 G512LW-AZ025T, Intel Core i7-10750H pana la 5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 8GB, Windows 10 Home, negru","In Stoc","","","","Laptop Gaming ASUS ROG Strix G15 G512LW-AZ025T, Intel Core i7-10750H pana la 5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 8GB, Windows 10 Home, negru","https://mediagalaxy.ro/laptop-gaming-asus-rog-strix-g15-g512lw-az025t-intel-core-i7-10750h-pana-la-5ghz-15-6-full-hd-16gb-ssd-512gb-nvidia-geforce-rtx-2070-8gb-windows-10-home-negru/cpd/LAPG512LWAZ025T/"
"1612613850-3522","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.999,90lei","Laptop Gaming ASUS TUF FX505DV-AL136, AMD Ryzen 7 3750H pana la 4.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 6GB, Free Dos, Gun Metal","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","","Laptop Gaming ASUS TUF FX505DV-AL136, AMD Ryzen 7 3750H pana la 4.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 6GB, Free Dos, Gun Metal","https://mediagalaxy.ro/laptop-gaming-asus-tuf-fx505dv-al136-amd-ryzen-7-3750h-pana-la-4-0ghz-15-6-full-hd-16gb-ssd-1tb-nvidia-geforce-rtx-2060-6gb-free-dos-gun-metal/cpd/LAPFX505DVAL136/"
"1612613776-3282","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","6.899,90lei","Laptop LENOVO ThinkPad T15 Gen 1, Intel Core i5-10210U pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","","Laptop LENOVO ThinkPad T15 Gen 1, Intel Core i5-10210U pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, negru","https://mediagalaxy.ro/laptop-lenovo-thinkpad-t15-gen-1-intel-core-i5-10210u-pana-la-4-2ghz-15-6-full-hd-8gb-ssd-512gb-intel-uhd-graphics-windows-10-pro-negru/cpd/LAP20S6000URI/"
"1612613865-3591","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.999,90lei","Laptop ASUS ZenBook 14 UX433FA-A5082, Intel Core i7-8565U pana la 4.6GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics 620, Free Dos, Royal Blue Metal","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","","Laptop ASUS ZenBook 14 UX433FA-A5082, Intel Core i7-8565U pana la 4.6GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics 620, Free Dos, Royal Blue Metal","https://mediagalaxy.ro/laptop-asus-zenbook-14-ux433fa-a5082-intel-core-i7-8565u-pana-la-4-6ghz-14-full-hd-16gb-ssd-512gb-intel-uhd-graphics-620-free-dos-royal-blue-metal/cpd/LAPUX433FA5082/"
"1612613865-3557","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.499,90lei","Laptop APPLE MacBook Air 13 mgnd3ro/a, Apple M1, 13.3"" Retina Display, 8GB, SSD 256GB, Grafica integrata, macOS Big Sur, Gold - Tastatura layout RO","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","","Laptop APPLE MacBook Air 13 mgnd3ro/a, Apple M1, 13.3"" Retina Display, 8GB, SSD 256GB, Grafica integrata, macOS Big Sur, Gold - Tastatura layout RO","https://mediagalaxy.ro/laptop-apple-macbook-air-13-mgnd3ro-a-apple-m1-13-3-retina-display-8gb-ssd-256gb-grafica-integrata-macos-big-sur-gold-tastatura-layout-ro/cpd/LAPMGND3ROA/"
"1612613776-3291","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","6.549,90lei","Laptop Gaming HP Omen 15-ek0007nq, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 2 x 256GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","","Laptop Gaming HP Omen 15-ek0007nq, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 2 x 256GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-hp-omen-15-ek0007nq-intel-core-i7-10750h-pana-la-5-0ghz-15-6-full-hd-16gb-ssd-2-x-256gb-nvidia-geforce-rtx-2060-6gb-free-dos-negru/cpd/LAP1K9P6EA/"
"1612613880-3643","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.499,90lei","Laptop ASUS ZenBook 14 UX433FAC-A6292T, Intel Core i5-10210U pana la 4.2GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Home, Royal Blue","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","","Laptop ASUS ZenBook 14 UX433FAC-A6292T, Intel Core i5-10210U pana la 4.2GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Home, Royal Blue","https://mediagalaxy.ro/laptop-asus-zenbook-14-ux433fac-a6292t-intel-core-i5-10210u-pana-la-4-2ghz-14-full-hd-8gb-ssd-512gb-intel-uhd-graphics-620-windows-10-home-royal-blue/cpd/LAPUX433FA6292T/"
"1612613791-3343","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.699,90lei","Laptop Gaming HP Pavilion 15-ec1031nq, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 8GB, HDD 1TB + SSD 256GB, NVIDIA GeForce GTX 1660 Ti Max-Q 6GB, Free DOS, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","","Laptop Gaming HP Pavilion 15-ec1031nq, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 8GB, HDD 1TB + SSD 256GB, NVIDIA GeForce GTX 1660 Ti Max-Q 6GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-hp-pavilion-15-ec1031nq-amd-ryzen-7-4800h-pana-la-4-2ghz-15-6-full-hd-8gb-hdd-1tb-ssd-256gb-nvidia-geforce-gtx-1660-ti-max-q-6gb-free-dos-negru/cpd/LAP1K9L8EA/"
"1612613776-3267","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","7.149,90lei","Laptop Gaming HP Omen 15-dh1013nq, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, HDD 1TB + SSD 512GB, NVIDIA GeForce RTX 2070 Max-Q 8GB, Free DOS, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","","Laptop Gaming HP Omen 15-dh1013nq, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, HDD 1TB + SSD 512GB, NVIDIA GeForce RTX 2070 Max-Q 8GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-hp-omen-15-dh1013nq-intel-core-i7-10750h-pana-la-5-0ghz-15-6-full-hd-16gb-hdd-1tb-ssd-512gb-nvidia-geforce-rtx-2070-max-q-8gb-free-dos-negru/cpd/LAP1K5Z3EA/"
"1612613791-3330","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.049,90lei","Laptop 2 in 1 DELL Inspiron 7306, Intel Core i5-1135G7 pana la 4.2GHz, 13.3"" Full HD Touch, 8GB, SSD 512GB, Intel Iris Xe Graphics, Windows 10 Home, argintiu","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","","Laptop 2 in 1 DELL Inspiron 7306, Intel Core i5-1135G7 pana la 4.2GHz, 13.3"" Full HD Touch, 8GB, SSD 512GB, Intel Iris Xe Graphics, Windows 10 Home, argintiu","https://mediagalaxy.ro/laptop-2-in-1-dell-inspiron-7306-intel-core-i5-1135g7-pana-la-4-2ghz-13-3-full-hd-touch-8gb-ssd-512gb-intel-iris-xe-graphics-windows-10-home-argintiu/cpd/TPC73069252/"
"1612613791-3355","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.999,90lei","Laptop ACER Swift 3 SF314-42-R6X3, AMD Ryzen 5 4500U pana la 4GHz, 14"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, argintiu","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","","Laptop ACER Swift 3 SF314-42-R6X3, AMD Ryzen 5 4500U pana la 4GHz, 14"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, argintiu","https://mediagalaxy.ro/laptop-acer-swift-3-sf314-42-r6x3-amd-ryzen-5-4500u-pana-la-4ghz-14-full-hd-8gb-ssd-512gb-amd-radeon-graphics-windows-10-home-argintiu/cpd/LAPNXHSEEX002/"
"1612613820-3408","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","16.399,90lei","Laptop APPLE MacBook Pro 15"" Retina Display si Touch Bar mv932ze/a, Intel Core i9 pana la 4.8GHz, 16GB, 512GB, AMD Radeon Pro 560X 4GB, macOS Mojave, Silver - Tastatura layout INT","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","","Laptop APPLE MacBook Pro 15"" Retina Display si Touch Bar mv932ze/a, Intel Core i9 pana la 4.8GHz, 16GB, 512GB, AMD Radeon Pro 560X 4GB, macOS Mojave, Silver - Tastatura layout INT","https://mediagalaxy.ro/laptop-apple-macbook-pro-15-retina-display-si-touch-bar-mv932ze-a-intel-core-i9-pana-la-4-8ghz-16gb-512gb-amd-radeon-pro-560x-4gb-macos-mojave-silver-tastatura-layout-int/cpd/LAPMV932ZEA/"
"1612613820-3415","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","14.699,90lei","Laptop Gaming LENOVO Legion 7 15IMHG05, Intel Core i9-10980HK pana la 5.3GHz, 32GB, SSD 2x1TB, NVIDIA GeForce RTX 2080 Super Max-Q 8GB, Free DOS, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","","Laptop Gaming LENOVO Legion 7 15IMHG05, Intel Core i9-10980HK pana la 5.3GHz, 32GB, SSD 2x1TB, NVIDIA GeForce RTX 2080 Super Max-Q 8GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-lenovo-legion-7-15imhg05-intel-core-i9-10980hk-pana-la-5-3ghz-32gb-ssd-2x1tb-nvidia-geforce-rtx-2080-super-max-q-8gb-free-dos-negru/cpd/LAP81YU0027RM/"
"1612613939-3808","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","1.799,90lei","Laptop DELL Inspiron 3581, Intel Core i3-7020U 2.3GHz, 15.6"" Full HD, 4GB, 1TB, AMD Radeon 520 2GB, Windows 10 Home, Negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","","Laptop DELL Inspiron 3581, Intel Core i3-7020U 2.3GHz, 15.6"" Full HD, 4GB, 1TB, AMD Radeon 520 2GB, Windows 10 Home, Negru","https://mediagalaxy.ro/laptop-dell-inspiron-3581-intel-core-i3-7020u-2-3ghz-15-6-full-hd-4gb-1tb-amd-radeon-520-2gb-windows-10-home-negru/cpd/LAP35818117/"
"1612613895-3658","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.299,90lei","Laptop Gaming ACER Nitro 5 AN515-44-R1CZ, AMD Ryzen 5 4600H pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650Ti 4GB, Windows 10 Home, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","","Laptop Gaming ACER Nitro 5 AN515-44-R1CZ, AMD Ryzen 5 4600H pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650Ti 4GB, Windows 10 Home, negru","https://mediagalaxy.ro/laptop-gaming-acer-nitro-5-an515-44-r1cz-amd-ryzen-5-4600h-pana-la-4-0ghz-15-6-full-hd-8gb-ssd-512gb-nvidia-geforce-gtx-1650ti-4gb-windows-10-home-negru/cpd/LAPNHQ9HEX004/"
"1612613731-3128","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.349,90lei","Laptop APPLE MacBook Air mqd32ze/a, Intel® Core™ i5 pana la 2.9GHz, 13.3"", 8GB, 128GB, Intel HD Graphics 6000, macOS Sierra  - Tastatura layout INT","In Stoc","","","","Laptop APPLE MacBook Air mqd32ze/a, Intel® Core™ i5 pana la 2.9GHz, 13.3"", 8GB, 128GB, Intel HD Graphics 6000, macOS Sierra  - Tastatura layout INT","https://mediagalaxy.ro/laptop-apple-macbook-air-mqd32ze-a-intelr-coretm-i5-pana-la-2-9ghz-13-3-8gb-128gb-intel-hd-graphics-6000-macos-sierra-tastatura-layout-int/cpd/LAPMQD32ZEA/"
"1612613895-3686","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.999,90lei","Laptop ASUS ZenBook 14 UM433IQ-A5024, AMD Ryzen 5 4500U pana la 4GHz, 14"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce MX350 2GB, Free Dos, Light Grey","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","","Laptop ASUS ZenBook 14 UM433IQ-A5024, AMD Ryzen 5 4500U pana la 4GHz, 14"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce MX350 2GB, Free Dos, Light Grey","https://mediagalaxy.ro/laptop-asus-zenbook-14-um433iq-a5024-amd-ryzen-5-4500u-pana-la-4ghz-14-full-hd-8gb-ssd-512gb-nvidia-geforce-mx350-2gb-free-dos-light-grey/cpd/LAPUM433IQA5024/"
"1612613924-3786","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","2.499,90lei","Laptop LENOVO IdeaPad 5 14IIL05, Intel Core i3-1005G1 pana la 3.4GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Free DOS, gri","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","","Laptop LENOVO IdeaPad 5 14IIL05, Intel Core i3-1005G1 pana la 3.4GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Free DOS, gri","https://mediagalaxy.ro/laptop-lenovo-ideapad-5-14iil05-intel-core-i3-1005g1-pana-la-3-4ghz-14-full-hd-8gb-ssd-256gb-intel-uhd-graphics-free-dos-gri/cpd/LAP81YH00CURM/"
"1612613895-3655","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.299,90lei","Laptop Gaming ASUS ROG Strix G G531GT-HN556, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","","Laptop Gaming ASUS ROG Strix G G531GT-HN556, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-asus-rog-strix-g-g531gt-hn556-intel-core-i7-9750h-pana-la-4-5ghz-15-6-full-hd-8gb-ssd-512gb-nvidia-geforce-gtx-1650-4gb-free-dos-negru/cpd/LAPG531GTHN556/"
"1612613895-3678","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.099,90lei","Laptop ASUS VivoBook 14 X403JA-BM020, Intel Core i5-1035G1 pana la 3.6GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics 620, Endless, Petal Pink","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","","Laptop ASUS VivoBook 14 X403JA-BM020, Intel Core i5-1035G1 pana la 3.6GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics 620, Endless, Petal Pink","https://mediagalaxy.ro/laptop-asus-vivobook-14-x403ja-bm020-intel-core-i5-1035g1-pana-la-3-6ghz-14-full-hd-16gb-ssd-512gb-intel-uhd-graphics-620-endless-petal-pink/cpd/LAPX403JABM020/"
"1612613761-3236","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","8.199,90lei","Laptop 2 in 1 HP Spectre x360 13-aw0039nn, Intel Core i7-1065G7 pana la 3.9GHz, 13.3"" Full HD Touch, 16GB, SSD 2TB, Intel Iris Plus Graphics, Windows 10 Home, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","","Laptop 2 in 1 HP Spectre x360 13-aw0039nn, Intel Core i7-1065G7 pana la 3.9GHz, 13.3"" Full HD Touch, 16GB, SSD 2TB, Intel Iris Plus Graphics, Windows 10 Home, negru","https://mediagalaxy.ro/laptop-2-in-1-hp-spectre-x360-13-aw0039nn-intel-core-i7-1065g7-pana-la-3-9ghz-13-3-full-hd-touch-16gb-ssd-2tb-intel-iris-plus-graphics-windows-10-home-negru/cpd/LAP2T344EA/"
"1612613776-3277","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","6.999,90lei","Laptop 2 in 1 DELL Inspiron 7306, Intel Core i7-1165G7 pana la 4.7GHz, 13.3"" Full HD Touch, 16GB, SSD 1TB, Intel Iris Xe Graphics, Windows 10 Home, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","","Laptop 2 in 1 DELL Inspiron 7306, Intel Core i7-1165G7 pana la 4.7GHz, 13.3"" Full HD Touch, 16GB, SSD 1TB, Intel Iris Xe Graphics, Windows 10 Home, negru","https://mediagalaxy.ro/laptop-2-in-1-dell-inspiron-7306-intel-core-i7-1165g7-pana-la-4-7ghz-13-3-full-hd-touch-16gb-ssd-1tb-intel-iris-xe-graphics-windows-10-home-negru/cpd/TPC73069276/"
"1612613820-3429","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","9.999,90lei","Laptop LENOVO ThinkPad X1 Carbon Gen7, Intel Core i7-8565U pana la 4.6GHz, 14"" Full HD Touch, 16GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Pro, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","","Laptop LENOVO ThinkPad X1 Carbon Gen7, Intel Core i7-8565U pana la 4.6GHz, 14"" Full HD Touch, 16GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Pro, negru","https://mediagalaxy.ro/laptop-lenovo-thinkpad-x1-carbon-gen7-intel-core-i7-8565u-pana-la-4-6ghz-14-full-hd-touch-16gb-ssd-512gb-intel-uhd-graphics-620-windows-10-pro-negru/cpd/LAP20QD0039RI/"
"1612613791-3316","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.599,90lei","Laptop Gaming HP Omen 15-ek0000nq, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1660 Ti 6GB, Free DOS, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","","Laptop Gaming HP Omen 15-ek0000nq, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1660 Ti 6GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-hp-omen-15-ek0000nq-intel-core-i7-10750h-pana-la-5-0ghz-15-6-full-hd-8gb-ssd-512gb-nvidia-geforce-gtx-1660-ti-6gb-free-dos-negru/cpd/LAP1K9P0EA/"
"1612613791-3351","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.199,90lei","Laptop Gaming DELL Inspiron 3500 G3, Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650Ti, Ubuntu, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","","Laptop Gaming DELL Inspiron 3500 G3, Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650Ti, Ubuntu, negru","https://mediagalaxy.ro/laptop-gaming-dell-inspiron-3500-g3-intel-core-i5-10300h-pana-la-4-5ghz-15-6-full-hd-8gb-ssd-512gb-nvidia-geforce-gtx-1650ti-ubuntu-negru/cpd/LAP35008934/"
"1612613880-3636","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.599,90lei","Laptop Gaming ASUS ROG Strix G15 G512LI-AL035 Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650 Ti 4GB, Free DOS, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","","Laptop Gaming ASUS ROG Strix G15 G512LI-AL035 Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650 Ti 4GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-asus-rog-strix-g15-g512li-al035-intel-core-i5-10300h-pana-la-4-5ghz-15-6-full-hd-16gb-ssd-512gb-nvidia-geforce-gtx-1650-ti-4gb-free-dos-negru/cpd/LAPG512LIAL035/"
"1612613865-3562","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.399,90lei","Laptop ASUS UX425JA-BM111R, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, Lilac Mist","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","","Laptop ASUS UX425JA-BM111R, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, Lilac Mist","https://mediagalaxy.ro/laptop-asus-ux425ja-bm111r-intel-core-i7-1065g7-pana-la-3-9ghz-14-full-hd-8gb-ssd-512gb-intel-uhd-graphics-windows-10-pro-lilac-mist/cpd/LAPUX425JBM111R/"
