web-scraper-order,web-scraper-start-url,title,price,availability,link,link-href,image-src,pagination,pagination-href
"1612611656-910","https://www.emag.ro/laptopuri/c","Laptop Gaming OMEN by HP 15-dc1064nq cu procesor Intel® Core™ i7-9750H pana la 4.50 GHz, 15.6”, Full HD, IPS, 16GB, 1TB SSD, NVIDIA® GeForce RTX™ 2070 Max-Q 8GB, Free DOS, Black","7.899<sup>99</sup> <span>Lei</span>","ultimele 2 produse","Laptop Gaming OMEN by HP 15-dc1064nq cu procesor Intel® Core™ i7-9750H pana la 4.50 GHz, 15.6”, Full HD, IPS, 16GB, 1TB SSD, NVIDIA® GeForce RTX™ 2070 Max-Q 8GB, Free DOS, Black","https://www.emag.ro/laptop-gaming-omen-by-hp-15-dc1064nq-cu-procesor-intelr-coretm-i7-9750h-pana-la-4-50-ghz-15-6-full-hd-ips-16gb-1tb-ssd-nvidiar-geforce-rtxtm-2070-max-q-8gb-free-dos-black-14b84ea/pd/DK2HW3MBM/","https://s13emagst.akamaized.net/products/28014/28013457/images/res_d012b1fb5727f7c82939b54b1de046b6.jpg?width=200&height=200&hash=E0237E3A88A12AA95F957D4E4829981E","8","https://www.emag.ro/laptopuri/p8/c"
"1612611431-2","https://www.emag.ro/laptopuri/c","Laptop ultraportabil Huawei MateBook D14 2020 cu procesor AMD Ryzen™ 5 3500U pana la 3.70 GHz, 14"", Full HD, IPS, 8GB, 512GB SSD, Radeon™ Vega 8, Windows 10 Home, Mystic Silver","3.099<sup>99</sup> <span>Lei</span>","în stoc","Laptop ultraportabil Huawei MateBook D14 2020 cu procesor AMD Ryzen™ 5 3500U pana la 3.70 GHz, 14"", Full HD, IPS, 8GB, 512GB SSD, Radeon™ Vega 8, Windows 10 Home, Mystic Silver","https://www.emag.ro/laptop-ultraportabil-huawei-matebook-d14-2020-cu-procesor-amd-ryzentm-5-3500u-pana-la-3-70-ghz-14-full-hd-ips-8gb-512gb-ssd-radeontm-vega-8-windows-10-home-mystic-silver-53010tua/pd/DQ0S1BMBM/","https://s13emagst.akamaized.net/products/29332/29331015/images/res_d48e8c3dbff14afafb50862381125206.jpg?width=200&height=200&hash=8F9CB3144B2AB417704750B4E6858894","",""
"1612611745-1251","https://www.emag.ro/laptopuri/c","Laptop Gaming Lenovo IdeaPad 3 15IMH05 cu procesor Intel® Core™ i7-10750H, 15.6"" Full HD, IPS, 16GB, 512GB SSD, NVIDIA® GeForce® GTX 1650 Ti 4GB, FreeDOS, Chameleon Blue","4.699<sup>99</sup> <span>Lei</span>","în stoc","Laptop Gaming Lenovo IdeaPad 3 15IMH05 cu procesor Intel® Core™ i7-10750H, 15.6"" Full HD, IPS, 16GB, 512GB SSD, NVIDIA® GeForce® GTX 1650 Ti 4GB, FreeDOS, Chameleon Blue","https://www.emag.ro/laptop-gaming-lenovo-ideapad-3-15imh05-cu-procesor-intelr-coretm-i7-10750h-15-6-full-hd-ips-16gb-512gb-ssd-nvidiar-geforcer-gtx-1650-ti-4gb-freedos-chameleon-blue-81y4006krm/pd/DZ2P03MBM/","https://s13emagst.akamaized.net/products/31710/31709298/images/res_ee8d49f47b2250ae353cb116ba9e944c.jpg?width=200&height=200&hash=BAA4A76126631577886721AED7F6D887","2","https://www.emag.ro/laptopuri/p2/c"
"1612611671-931","https://www.emag.ro/laptopuri/c","Laptop Gaming Lenovo Legion 5 15IMH05H cu procesor Intel® Core™ i7-10750H, 15.6"" Full HD, IPS, 16GB, 1TB SSD, NVIDIA® GeForce® GTX 1660 Ti 6GB, FreeDOS, Phantom Black","6.426<sup>00</sup> <span>Lei</span>","ultimul produs in stoc","Laptop Gaming Lenovo Legion 5 15IMH05H cu procesor Intel® Core™ i7-10750H, 15.6"" Full HD, IPS, 16GB, 1TB SSD, NVIDIA® GeForce® GTX 1660 Ti 6GB, FreeDOS, Phantom Black","https://www.emag.ro/laptop-gaming-lenovo-legion-5-15imh05h-cu-procesor-intelr-coretm-i7-10750h-15-6-full-hd-ips-16gb-1tb-ssd-nvidiar-geforcer-gtx-1660-ti-6gb-freedos-phantom-black-81y60095rm/pd/D52P03MBM/","https://s13emagst.akamaized.net/products/31489/31488255/images/res_5defcc0920ec818893218aea0e416c5e.jpg?width=200&height=200&hash=DA1B303929B2CAA382FE7D58E45349C7","11","https://www.emag.ro/laptopuri/p11/c"
"1612611476-168","https://www.emag.ro/laptopuri/c","Laptop Lenovo IdeaPad 3 15IIL05 cu procesor Intel i3-1005G1, display 15.6"" FullHD, 8GB, SSD 256GB, fara unitate optica, Windows 10 Home, Platinum Grey","2.799<sup>00</sup> <span>Lei</span>","ultimul produs in stoc","Laptop Lenovo IdeaPad 3 15IIL05 cu procesor Intel i3-1005G1, display 15.6"" FullHD, 8GB, SSD 256GB, fara unitate optica, Windows 10 Home, Platinum Grey","https://www.emag.ro/laptop-lenovo-ideapad-3-15iil05-cu-procesor-intel-i3-1005g1-display-15-6-fullhd-8gb-ssd-256gb-fara-unitate-optica-windows-10-home-platinum-grey-81we011uus256/pd/D6GFPDMBM/","https://s13emagst.akamaized.net/products/34544/34543110/images/res_b4ddc568ac0f8e143db486a6b40bffd5.jpg?width=200&height=200&hash=0BEB90A8FE5821FAA7C7D46E12549D63","19","https://www.emag.ro/laptopuri/p19/c"
"1612611701-1083","https://www.emag.ro/laptopuri/c","Laptop ASUS VivoBook 15 X540NA-GQ005 (Procesor Intel® Celeron® N3350 2.40 GHz, Kaby Lake, 15.6"" HD, 4GB, 500GB HDD, Intel® HD Graphics 500, Negru","2.344<sup>99</sup> <span>Lei</span>","ultimul produs in stoc","Laptop ASUS VivoBook 15 X540NA-GQ005 (Procesor Intel® Celeron® N3350 2.40 GHz, Kaby Lake, 15.6"" HD, 4GB, 500GB HDD, Intel® HD Graphics 500, Negru","https://www.emag.ro/laptop-asus-vivobook-15-procesor-intelr-celeronr-n3350-2-40-ghz-kaby-lake-15-6-hd-4gb-500gb-hdd-intelr-hd-graphics-500-negru-x540na-gq005/pd/D0TQ17MBM/","https://s13emagst.akamaized.net/products/33956/33955240/images/res_cd13f0af66b8e6dde6b803d42da845ea.jpg?width=200&height=200&hash=0222FBF34AC328765CBA5D0501877743","17","https://www.emag.ro/laptopuri/p17/c"
"1612611521-332","https://www.emag.ro/laptopuri/c","Laptop ultraportabil Dell Latitude 3410 cu procesor Intel® Celeron™ 5205U 1.90 GHz, 14"", Full HD, 4GB, 128GB SSD, Intel UHD Graphics, Ubuntu, Grey","1.995<sup>00</sup> <span>Lei</span>","ultimul produs in stoc","Laptop ultraportabil Dell Latitude 3410 cu procesor Intel® Celeron™ 5205U 1.90 GHz, 14"", Full HD, 4GB, 128GB SSD, Intel UHD Graphics, Ubuntu, Grey","https://www.emag.ro/laptop-ultraportabil-dell-latitude-3410-cu-procesor-intelr-celerontm-5205u-1-90-ghz-14-full-hd-4gb-128gb-ssd-intel-uhd-graphics-ubuntu-grey-210-avkz/pd/DTWTR2MBM/","https://s13emagst.akamaized.net/products/33076/33075674/images/res_bff529dfeb412e14c5a21107f8345be1.jpg?width=200&height=200&hash=02F48E83E9CA0B1414D98D039B4E2D74","15","https://www.emag.ro/laptopuri/p15/c"
"1612611716-1148","https://www.emag.ro/laptopuri/c","Laptop ultraportabil Lenovo V14-ADA cu procesor AMD Ryzen 3 3250U pana la 3.50 GHz, 14"", Full HD, 12GB, 1TB HDD, Radeon Integrated Graphics, Free DOS, Grey","2.428<sup>99</sup> <span>Lei</span>","ultimul produs in stoc","Laptop ultraportabil Lenovo V14-ADA cu procesor AMD Ryzen 3 3250U pana la 3.50 GHz, 14"", Full HD, 12GB, 1TB HDD, Radeon Integrated Graphics, Free DOS, Grey","https://www.emag.ro/laptop-ultraportabil-lenovo-v14-ada-cu-procesor-amd-ryzen-3-3250u-pana-la-3-50-ghz-14-full-hd-12gb-1tb-hdd-radeon-integrated-graphics-free-dos-grey-82c60098rm/pd/DJRV67MBM/","https://s13emagst.akamaized.net/products/33597/33596493/images/res_cb2406d1d4e6afaa796c733fe0f94fb7.jpg?width=200&height=200&hash=75B204814F305919CC95BA0BEA1FD9E9","20","https://www.emag.ro/laptopuri/p20/c"
"1612611641-834","https://www.emag.ro/laptopuri/c","Laptop Gaming Lenovo IdeaPad 3 15ARH05, AMD Ryzen™ 5 4600H, 8GB DDR4, SSD 256GB, NVIDIA GeForce GTX 1650 4GB, Free DOS","3.699<sup>99</sup> <span>Lei</span>","în stoc","Laptop Gaming Lenovo IdeaPad 3 15ARH05, AMD Ryzen™ 5 4600H, 8GB DDR4, SSD 256GB, NVIDIA GeForce GTX 1650 4GB, Free DOS","https://www.emag.ro/laptop-gaming-lenovo-ideapad-3-15arh05-amd-ryzentm-5-4600h-8gb-ddr4-ssd-256gb-nvidia-geforce-gtx-1650-4gb-free-dos-144700/pd/D32QRDMBM/","https://s13emagst.akamaized.net/products/34939/34938243/images/res_bb667fe88d776734faad7c7c3018f354.jpg?width=200&height=200&hash=01F79413B94A5074886D73CAA6A164CC","5","https://www.emag.ro/laptopuri/p5/c"
"1612611461-108","https://www.emag.ro/laptopuri/c","Laptop Gaming MSI GE66 Raider 10UG-093XRO cu procesor Intel® Core™ i7-10870H pana la 5.00 GHz, 15.6"", Full HD, 240Hz, 32GB, 1TB SSD, NVDIA® GeForce RTX™ 3070 8GB, No OS, Black","10.499<sup>99</sup> <span>Lei</span>","stoc epuizat","Laptop Gaming MSI GE66 Raider 10UG-093XRO cu procesor Intel® Core™ i7-10870H pana la 5.00 GHz, 15.6"", Full HD, 240Hz, 32GB, 1TB SSD, NVDIA® GeForce RTX™ 3070 8GB, No OS, Black","https://www.emag.ro/laptop-gaming-msi-ge66-raider-10ug-093xro-cu-procesor-intelr-coretm-i7-10870h-pana-la-5-00-ghz-15-6-full-hd-240hz-32gb-1tb-ssd-nvdiar-geforce-rtxtm-3070-8gb-no-os-black-9s7-154214-093/pd/D8SHHDMBM/","https://s13emagst.akamaized.net/products/30767/30766842/images/res_0652602c44247419598d719f01e74d8a.jpg?width=200&height=200&hash=C7E85DE57F82052E8365895AEE08A1E6","21","https://www.emag.ro/laptopuri/p21/c"
"1612611745-1288","https://www.emag.ro/laptopuri/c","Laptop Lenovo IdeaPad 3 15IML05 cu procesor Intel Pentium Gold 6405U pana la 2.40 GHz, 15.6"", HD, 4GB, 256GB SSD, Intel UHD Graphics, Free DOS, Platinum Grey","1.899<sup>99</sup> <span>Lei</span>","în stoc","Laptop Lenovo IdeaPad 3 15IML05 cu procesor Intel Pentium Gold 6405U pana la 2.40 GHz, 15.6"", HD, 4GB, 256GB SSD, Intel UHD Graphics, Free DOS, Platinum Grey","https://www.emag.ro/laptop-lenovo-ideapad-3-15iml05-cu-procesor-intel-pentium-gold-6405u-pana-la-2-40-ghz-15-6-hd-4gb-256gb-ssd-intel-uhd-graphics-free-dos-platinum-grey-81wb00l2rm/pd/DQ3WY3MBM/","https://s13emagst.akamaized.net/products/31489/31488243/images/res_a3ac19ab1a96ee5f8d95657b546716fe.jpg?width=200&height=200&hash=80B14682FD54A78B8A44F112C81097E9","2","https://www.emag.ro/laptopuri/p2/c"
"1612611745-1232","https://www.emag.ro/laptopuri/c","Laptop Gaming ASUS ROG Strix G15 G512LWS cu procesor Intel® Core™ i7-10750H pana la 5.00 GHz, 15.6"", Full HD, 240Hz, 16GB, 512GB SSD, NVIDIA® GeForce® RTX 2070 SUPER™ 8GB, Free DOS, Black","6.899<sup>99</sup> <span>Lei</span>","în stoc","Laptop Gaming ASUS ROG Strix G15 G512LWS cu procesor Intel® Core™ i7-10750H pana la 5.00 GHz, 15.6"", Full HD, 240Hz, 16GB, 512GB SSD, NVIDIA® GeForce® RTX 2070 SUPER™ 8GB, Free DOS, Black","https://www.emag.ro/laptop-gaming-asus-rog-strix-g15-g512lws-cu-procesor-intelr-coretm-i7-10750h-pana-la-5-00-ghz-15-6-full-hd-240hz-16gb-512gb-ssd-nvidiar-geforcer-rtx-2070-supertm-8gb-free-dos-black-g512lws-az007/pd/D69ZF7MBM/","https://s13emagst.akamaized.net/products/29978/29977714/images/res_c458571a0e0d073a3c09292ac056cf83.jpg?width=200&height=200&hash=DA64FD31B16E3F55F189F15D6F73E6C4","2","https://www.emag.ro/laptopuri/p2/c"
"1612611745-1238","https://www.emag.ro/laptopuri/c","Laptop Gaming ASUS ROG Zephyrus G14 cu procesor AMD Ryzen™ 9 4900HS pana la 4.30 Ghz, 14"", QHD, 32GB, 1TB SSD, NVIDIA® GeForce RTX™ 2060 Max-Q 6GB, Free DOS, Eclipse Gray","8.199<sup>99</sup> <span>Lei</span>","în stoc","Laptop Gaming ASUS ROG Zephyrus G14 cu procesor AMD Ryzen™ 9 4900HS pana la 4.30 Ghz, 14"", QHD, 32GB, 1TB SSD, NVIDIA® GeForce RTX™ 2060 Max-Q 6GB, Free DOS, Eclipse Gray","https://www.emag.ro/laptop-gaming-asus-rog-zephyrus-g14-cu-procesor-amd-ryzentm-9-4900hs-pana-la-4-30-ghz-14-qhd-32gb-1tb-ssd-nvidiar-geforce-rtxtm-2060-max-q-6gb-free-dos-eclipse-gray-ga401iv-ha027/pd/DV5P72MBM/","https://s13emagst.akamaized.net/products/31210/31209050/images/res_8dc274ddaaa316c446fe7a4662b1f00b.jpg?width=200&height=200&hash=B32CED59C4EF8893FC967E6908DFC6F2","2","https://www.emag.ro/laptopuri/p2/c"
"1612611506-289","https://www.emag.ro/laptopuri/c","Laptop Gaming Lenovo Ideapad L340-15IRH, Intel Core i5-9300H, NVIDIA GeForce GTX 1650 4 GB, 512 GB SSD, 8 GB RAM, Windows 10, Negru","5.329<sup>00</sup> <span>Lei</span>","ultimele 2 produse","Laptop Gaming Lenovo Ideapad L340-15IRH, Intel Core i5-9300H, NVIDIA GeForce GTX 1650 4 GB, 512 GB SSD, 8 GB RAM, Windows 10, Negru","https://www.emag.ro/laptop-gaming-lenovo-ideapad-l340-15irh-intel-core-i5-9300h-nvidia-geforce-gtx-1650-4-gb-512-gb-ssd-8-gb-ram-windows-10-negru-0194552768539/pd/DYX18DMBM/","https://s13emagst.akamaized.net/products/35027/35026933/images/res_7b1c801572c2942fb4d8e426cbd98512.jpg?width=200&height=200&hash=3F83D42916B81374FAB6E5E36D8962AD","16","https://www.emag.ro/laptopuri/p16/c"
"1612611476-182","https://www.emag.ro/laptopuri/c","Laptop Lenovo ideapad S145-15AST cu procesor AMD A4-9125, 15.6"" HD, 4GB, 128GB SSD, AMD Radeon™ R3 Graphics, FreeDOS, Platinum Grey","1.808<sup>99</sup> <span>Lei</span>","ultimul produs in stoc","Laptop Lenovo ideapad S145-15AST cu procesor AMD A4-9125, 15.6"" HD, 4GB, 128GB SSD, AMD Radeon™ R3 Graphics, FreeDOS, Platinum Grey","https://www.emag.ro/laptop-lenovo-ideapad-s145-15ast-cu-procesor-amd-a4-9125-15-6-hd-4gb-128gb-ssd-amd-radeontm-r3-graphics-freedos-platinum-grey-81n300mnrm/pd/D5YP03MBM/","https://s13emagst.akamaized.net/products/31710/31709244/images/res_9baf8bf9d8610ededba3fadb1b33abc8.jpg?width=200&height=200&hash=300313A07EE4E25D86DB3E929CAC8281","19","https://www.emag.ro/laptopuri/p19/c"
"1612611551-454","https://www.emag.ro/laptopuri/c","Laptop LENOVO IdeaPad S145-15AST, AMD A6-9225 pana la 3.1GHz, 1MB, 15.6"" HD, Stoney-Ridge , 4GB DDR4, SSD 256GB, AMD Radeon R4 Graphics, fara sistem de operare, gri","1.995<sup>00</sup> <span>Lei</span>","ultimele 3 produse","Laptop LENOVO IdeaPad S145-15AST, AMD A6-9225 pana la 3.1GHz, 1MB, 15.6"" HD, Stoney-Ridge , 4GB DDR4, SSD 256GB, AMD Radeon R4 Graphics, fara sistem de operare, gri","https://www.emag.ro/laptop-lenovo-ideapad-s145-15ast-amd-a6-9225-pana-la-3-1ghz-1mb-15-6-hd-stoney-ridge-4gb-ddr4-ssd-256gb-amd-radeon-r4-graphics-fara-sistem-de-operare-gri-ideapads145-256gb/pd/D7BQG7MBM/","https://s13emagst.akamaized.net/products/31489/31488236/images/res_5fcbdb16883c1a267ba4d5a1c05d620d.jpg?width=200&height=200&hash=4CAB4B8908D23DC66A71B6E689F012D8","12","https://www.emag.ro/laptopuri/p12/c"
"1612611581-620","https://www.emag.ro/laptopuri/c","Laptop HP 250 G7 cu procesor Intel Core i5-1035G1 pana la 3.60 GHz, 15.6"", Full HD, 8GB, 1TB HDD, Intel UHD Graphics, Windows 10 Pro, Dark Ash Silver","3.199<sup>99</sup> <span>Lei</span>","în stoc","Laptop HP 250 G7 cu procesor Intel Core i5-1035G1 pana la 3.60 GHz, 15.6"", Full HD, 8GB, 1TB HDD, Intel UHD Graphics, Windows 10 Pro, Dark Ash Silver","https://www.emag.ro/laptop-hp-250-g7-cu-procesor-intel-core-i5-1035g1-pana-la-3-60-ghz-15-6-full-hd-8gb-1tb-hdd-intel-uhd-graphics-windows-10-pro-dark-ash-silver-14z90ea/pd/DSCPFDMBM/","https://s13emagst.akamaized.net/products/34682/34681137/images/res_7d73c409e1d68a0124753001803810f0.jpg?width=200&height=200&hash=C458789331DBEF2B63CCA7BF251B43B8","9","https://www.emag.ro/laptopuri/p9/c"
"1612611671-953","https://www.emag.ro/laptopuri/c","Laptop Clevo Dream Machines G1660Ti i5 15.6”/GTX1660Ti/500 GB M.2 SSD/8 GB","4.899<sup>00</sup> <span>Lei</span>","în stoc","Laptop Clevo Dream Machines G1660Ti i5 15.6”/GTX1660Ti/500 GB M.2 SSD/8 GB","https://www.emag.ro/laptop-clevo-dream-machines-g1660ti-i5-15-6-gtx1660ti-500-gb-m-2-ssd-8-gb-g1660ti-15eu50/pd/DP2SY2MBM/","https://s13emagst.akamaized.net/products/32365/32364645/images/res_074bfda38c5ff001c5eb013d6ff417db.jpg?width=200&height=200&hash=75E887CDEF55DE49B28F4728E121D505","11","https://www.emag.ro/laptopuri/p11/c"
"1612611461-113","https://www.emag.ro/laptopuri/c","Laptop Gaming Lenovo Legion 5 15ARH05H cu procesor AMD Ryzen 5 4600H pana la 4.00 GHz, 15.6"", Full HD, 144Hz, 16GB, 512GB SSD, NVIDIA GeForce RTX 2060 6GB, Free DOS, Black","5.199<sup>99</sup> <span>Lei</span>","stoc epuizat","Laptop Gaming Lenovo Legion 5 15ARH05H cu procesor AMD Ryzen 5 4600H pana la 4.00 GHz, 15.6"", Full HD, 144Hz, 16GB, 512GB SSD, NVIDIA GeForce RTX 2060 6GB, Free DOS, Black","https://www.emag.ro/laptop-gaming-lenovo-legion-5-15arh05h-cu-procesor-amd-ryzen-5-4600h-pana-la-4-00-ghz-15-6-full-hd-144hz-16gb-512gb-ssd-nvidia-geforce-rtx-2060-6gb-free-dos-black-82b10035rm/pd/DNX5W7MBM/","https://s13emagst.akamaized.net/products/30931/30930767/images/res_0f8553c11f335f9d176c957fc50324d3.jpg?width=200&height=200&hash=0463403825E3DBFB6E7B37B01D8CDAC3","21","https://www.emag.ro/laptopuri/p21/c"
"1612611461-140","https://www.emag.ro/laptopuri/c","Laptop MSI Prestige 15 A10SC-406XRO cu procesor Intel Core i7-10710U pana la 4.70 GHz, 15.6"", 4K UHD, 32GB, 1TB SSD, NVIDIA GeForce GTX1650 Max Q 4GB, Free DOS, Black","7.199<sup>99</sup> <span>Lei</span>","stoc epuizat","Laptop MSI Prestige 15 A10SC-406XRO cu procesor Intel Core i7-10710U pana la 4.70 GHz, 15.6"", 4K UHD, 32GB, 1TB SSD, NVIDIA GeForce GTX1650 Max Q 4GB, Free DOS, Black","https://www.emag.ro/laptop-msi-prestige-15-a10sc-406xro-cu-procesor-intel-core-i7-10710u-pana-la-4-70-ghz-15-6-4k-uhd-32gb-1tb-ssd-nvidia-geforce-gtx1650-max-q-4gb-free-dos-black-9s7-16s311-406/pd/D89DW3MBM/","https://s13emagst.akamaized.net/products/26778/26777131/images/res_164c2a5e16cdaa19183397cd2f896ffe.jpg?width=200&height=200&hash=D85011197B49738FBA6C0BB5A86D0D49","21","https://www.emag.ro/laptopuri/p21/c"
"1612611506-284","https://www.emag.ro/laptopuri/c","Laptop DELL G3 3590, 15.6"", i7 9750H (pana la 4.5 GHz), 16GB RAM DDR4, 512 GB SSD, NVIDIA® GeForce® GTX 1660 Ti 6GB GDDR6, Windows 10 Home, Black","8.999<sup>95</sup> <span>Lei</span>","ultimul produs in stoc","Laptop DELL G3 3590, 15.6"", i7 9750H (pana la 4.5 GHz), 16GB RAM DDR4, 512 GB SSD, NVIDIA® GeForce® GTX 1660 Ti 6GB GDDR6, Windows 10 Home, Black","https://www.emag.ro/laptop-dell-g3-3590-15-6-i7-9750h-pana-la-4-5-ghz-16gb-ram-ddr4-512-gb-ssd-nvidiar-geforcer-gtx-1660-ti-6gb-gddr6-windows-10-home-black-hcdp3590-3937/pd/D5C7C2MBM/","https://s13emagst.akamaized.net/products/32872/32871456/images/res_db9d79a78206e1610a46eda331e0cfb7.jpg?width=200&height=200&hash=8FE06E39C0A554D3F933A4A974F654E1","16","https://www.emag.ro/laptopuri/p16/c"
"1612611476-181","https://www.emag.ro/laptopuri/c","Laptop 2 in1 Lenovo IdeaPad Flex 5 15IIL05 cu procesor Intel® Core™ i5-1035G1, 15.6"" HDR UHD, Touchscreen, 8GB, 512GB SSD, Intel® UHD Graphics, Windows 10 Home, Platinum Grey","5.848<sup>99</sup> <span>Lei</span>","în stoc","Laptop 2 in1 Lenovo IdeaPad Flex 5 15IIL05 cu procesor Intel® Core™ i5-1035G1, 15.6"" HDR UHD, Touchscreen, 8GB, 512GB SSD, Intel® UHD Graphics, Windows 10 Home, Platinum Grey","https://www.emag.ro/laptop-2-in1-lenovo-ideapad-flex-5-15iil05-cu-procesor-intelr-coretm-i5-1035g1-15-6-hdr-uhd-touchscreen-8gb-512gb-ssd-intelr-uhd-graphics-windows-10-home-platinum-grey-81x3003arm/pd/DX2P03MBM/","https://s13emagst.akamaized.net/products/31710/31709293/images/res_842a12c91e433076dab908323916773b.jpg?width=200&height=200&hash=8DB8B8D73814EA1F50EB81319852CB00","19","https://www.emag.ro/laptopuri/p19/c"
"1612611476-170","https://www.emag.ro/laptopuri/c","Laptop Gaming Gigabyte AERO OLED 15 cu procesor Intel® Core™ i7-10870H pana la 5.00 GHz, 15.6"", UHD, 16GB, 512GB SSD, NVIDIA GeForce RTX 3060 6GB, Windows 10 Pro, Black","11.699<sup>99</sup> <span>Lei</span>","în stoc","Laptop Gaming Gigabyte AERO OLED 15 cu procesor Intel® Core™ i7-10870H pana la 5.00 GHz, 15.6"", UHD, 16GB, 512GB SSD, NVIDIA GeForce RTX 3060 6GB, Windows 10 Pro, Black","https://www.emag.ro/laptop-gaming-gigabyte-aero-oled-15-cu-procesor-intelr-coretm-i7-10870h-pana-la-5-00-ghz-15-6-uhd-16gb-512gb-ssd-nvidia-geforce-rtx-3060-6gb-windows-10-pro-black-kc-8ee5130sp/pd/DGGZGDMBM/","https://s13emagst.akamaized.net/products/35057/35056286/images/res_41f0f1c6ae61a11b34b051ff9db06fec.jpg?width=200&height=200&hash=98D95D890F327BAE275E87D80F59CD41","19","https://www.emag.ro/laptopuri/p19/c"
"1612611716-1151","https://www.emag.ro/laptopuri/c","Laptop Asus PRO P3 P3540FA-EJ0951, 15.6inch FHD, Intel Core i7-8565U (8M Cache, up to 4.60 GHz), Intel UHD Graphics 620, RAM 16GB, SSD 512GB, Windows 10 Pro, Gri","5.198<sup>99</sup> <span>Lei</span>","în stoc","Laptop Asus PRO P3 P3540FA-EJ0951, 15.6inch FHD, Intel Core i7-8565U (8M Cache, up to 4.60 GHz), Intel UHD Graphics 620, RAM 16GB, SSD 512GB, Windows 10 Pro, Gri","https://www.emag.ro/laptop-asus-pro-p3-p3540fa-ej0951-15-6inch-fhd-intel-core-i7-8565u-8m-cache-up-to-4-60-ghz-intel-uhd-graphics-620-ram-16gb-ssd-512gb-windows-10-pro-gri-p3540fa-ej0954r/pd/D30T13MBM/","https://s13emagst.akamaized.net/products/32092/32091904/images/res_d5a98dafc32694f0a200b22710d6e669.jpg?width=200&height=200&hash=79FAA36388C581E5DBF641C67B0FCEC5","20","https://www.emag.ro/laptopuri/p20/c"
"1612611566-563","https://www.emag.ro/laptopuri/c","Laptop HP Zbook Fury 15 G7, Full HD, i7 10750H 2.60 Ghz, 16Gb Ram, 512Gb SSD, Quadro T1000 4GB","12.019<sup>00</sup> <span>Lei</span>","ultimul produs in stoc","Laptop HP Zbook Fury 15 G7, Full HD, i7 10750H 2.60 Ghz, 16Gb Ram, 512Gb SSD, Quadro T1000 4GB","https://www.emag.ro/laptop-hp-zbook-fury-15-g7-full-hd-i7-10750h-2-60-ghz-16gb-ram-512gb-ssd-quadro-t1000-4gb-119x0ea-5/pd/DST8CDMBM/","https://s13emagst.akamaized.net/products/34794/34793239/images/res_1885e401c0c29a4b95abe3dcf09ad1f1.jpg?width=200&height=200&hash=741F5E3F9DD05BB11BBE29C4BBAC5EA1","10","https://www.emag.ro/laptopuri/p10/c"
"1612611461-115","https://www.emag.ro/laptopuri/c","Dock VGA Lenovo Legion Boost Station, nVIDIA RTX2060 6GB GDDR6, 192-Bit, compatibil Legion Y740S","2.999<sup>99</sup> <span>Lei</span>","stoc epuizat","Dock VGA Lenovo Legion Boost Station, nVIDIA RTX2060 6GB GDDR6, 192-Bit, compatibil Legion Y740S","https://www.emag.ro/dock-vga-lenovo-legion-boost-station-nvidia-rtx2060-6gb-gddr6-192-bit-compatibil-legion-y740s-82ca000vrm/pd/DBNGZ3MBM/","https://s13emagst.akamaized.net/products/32084/32083264/images/res_f5ef32a2154677c915b73ae1eb857cd8.jpg?width=200&height=200&hash=8998757F4E1ED0E7DFD5E4FA98DAA3EF","21","https://www.emag.ro/laptopuri/p21/c"
"1612611730-1208","https://www.emag.ro/laptopuri/c","Laptop Lenovo ThinkBook 15p IMH cu procesor Intel Core i7-10750H pana la 5.00 GHz, 15.6"", UHD, 16GB, 1TB SSD, NVIDIA GeForce GTX 1650Ti Max-Q 4GB, Windows 10 Pro, Mineral Grey","8.999<sup>99</sup> <span>Lei</span>","în stoc","Laptop Lenovo ThinkBook 15p IMH cu procesor Intel Core i7-10750H pana la 5.00 GHz, 15.6"", UHD, 16GB, 1TB SSD, NVIDIA GeForce GTX 1650Ti Max-Q 4GB, Windows 10 Pro, Mineral Grey","https://www.emag.ro/laptop-lenovo-thinkbook-15p-imh-cu-procesor-intel-core-i7-10750h-pana-la-5-00-ghz-15-6-uhd-16gb-1tb-ssd-nvidia-geforce-gtx-1650ti-max-q-4gb-windows-10-pro-mineral-grey-20v3000arm/pd/DTQTFDMBM/","https://s13emagst.akamaized.net/products/34625/34624620/images/res_b9ddd01cdc39a9722140b36daea92e91.jpg?width=200&height=200&hash=820D03134C29F1512B7829D31AACB1C8","3","https://www.emag.ro/laptopuri/p3/c"
